y_true,y_pred,y_true_cls,y_pred_cls,pnl_reg,equity_reg,pnl_cls,equity_cls
-0.004761913760243264,0.0001266035054868553,0.0,0.4993855655193329,-0.005761913760243264,0.9942380862397567,-0.0,1.0
-0.009592399691439546,0.0001266035054868553,0.0,0.4993855655193329,-0.009592399691439546,0.984700957128093,-0.0,1.0
0.009592399691439546,0.0001266035054868553,1.0,0.4993855655193329,0.009592399691439546,0.9941466022854087,0.0,1.0
0.00831852687509027,0.0001266035054868553,1.0,0.4993855655193329,0.00831852687509027,1.0024164375142997,0.0,1.0
0.001182732249049856,0.0001266035054868553,1.0,0.4993855655193329,0.001182732249049856,1.0036020277619255,0.0,1.0
0.04506828540170593,0.0001266035054868553,1.0,0.4993855655193329,0.04506828540170593,1.0488326503788308,0.0,1.0
-0.007941051372812868,0.0001266035054868553,0.0,0.4993855655193329,-0.007941051372812868,1.040503816420689,-0.0,1.0
0.014697833835692897,0.0001266035054868553,1.0,0.4993855655193329,0.014697833835692897,1.0557969686198445,0.0,1.0
0.012270092591814219,0.0001266035054868553,1.0,0.4993855655193329,0.012270092591814219,1.0687516951829668,0.0,1.0
0.004424785980355672,0.0001266035054868553,1.0,0.4993855655193329,0.004424785980355672,1.0734806927002938,0.0,1.0
-0.021194323733400022,0.0001266035054868553,0.0,0.4993855655193329,-0.021194323733400022,1.0507289953776493,-0.0,1.0
0.0022522532043254273,0.0001266035054868553,1.0,0.4993855655193329,0.0022522532043254273,1.0530955031243663,0.0,1.0
-0.01131233782872787,0.0001266035054868553,0.0,0.4993855655193329,-0.01131233782872787,1.0411825310271092,-0.0,1.0
-0.006849341845574397,0.0001266035054868553,0.0,0.4993855655193329,-0.006849341845574397,1.0340511159484642,-0.0,1.0
-0.002293578987099476,0.0001266035054868553,0.0,0.4993855655193329,-0.002293578987099476,1.031679438037338,-0.0,1.0
-0.02440562736814078,0.0001266035054868553,0.0,0.4993855655193329,-0.02440562736814078,1.0065006541092258,-0.0,1.0
0.010532572499893256,0.0001266035054868553,1.0,0.4993855655193329,0.010532572499893256,1.0171016952198213,0.0,1.0
0.0,0.0001266035054868553,0.0,0.4993855655193329,0.0,1.0171016952198213,0.0,1.0
-0.0023310033864754054,0.0001266035054868553,0.0,0.4993855655193329,-0.0023310033864754054,1.014730827723874,-0.0,1.0
-0.002336449661019646,0.0001266035054868553,0.0,0.4993855655193329,-0.002336449661019646,1.0123599602254123,-0.0,1.0
0.01739174271186883,0.0001266035054868553,1.0,0.4993855655193329,0.01739174271186883,1.0299666641854504,0.0,1.0
0.0034423441909732233,0.0001266035054868553,1.0,0.4993855655193329,0.0034423441909732233,1.0335121639488052,0.0,1.0
0.0022883305180121383,0.0001266035054868553,1.0,0.4993855655193329,0.0022883305180121383,1.035877181374306,0.0,1.0
-0.006880761092222354,0.0001266035054868553,0.0,0.4993855655193329,-0.006880761092222354,1.0287495579683847,-0.0,1.0
-0.018583577773713333,0.0001266035054868553,0.0,0.4993855655193329,-0.018583577773713333,1.009631710548206,-0.0,1.0
0.001171646296890927,0.0001266035054868553,1.0,0.4993855655193329,0.001171646296890927,1.0108146418030934,0.0,1.0
-0.004694844304207635,0.0001266035054868553,0.0,0.4993855655193329,-0.004694844304207635,1.0060690244394146,-0.0,1.0
0.014018921179330679,0.0001266035054868553,1.0,0.4993855655193329,0.014018921179330679,1.0201730267939968,0.0,1.0
-0.01519608435234554,0.0001266035054868553,0.0,0.4993855655193329,-0.01519608435234554,1.0046703914248476,-0.0,1.0
0.002352942262026758,0.0001266035054868553,1.0,0.4993855655193329,0.002352942262026758,1.0070343228482381,0.0,1.0
-0.017783515488672297,0.0001266035054868553,0.0,0.4993855655193329,-0.017783515488672297,0.9891257123702418,-0.0,1.0
0.00238948739738154,0.0001266035054868553,1.0,0.4993855655193329,0.00238948739738154,0.9914892157943765,0.0,1.0
-0.02049499102965502,0.0001266035054868553,0.0,0.4993855655193329,-0.02049499102965502,0.9711686532106711,-0.0,1.0
-0.04739041346162498,0.0001266035054868553,0.0,0.4993855655193329,-0.04739041346162498,0.925144569194048,-0.0,1.0
0.01016527177685056,0.0001266035054868553,1.0,0.4993855655193329,0.01016527177685056,0.9345489151727828,0.0,1.0
-0.0012650223065864274,0.0001266035054868553,0.0,0.4993855655193329,-0.0012650223065864274,0.9333666899484931,-0.0,1.0
0.0037902761737806934,0.0001266035054868553,1.0,0.4993855655193329,0.0037902761737806934,0.9369044074748055,0.0,1.0
0.005031457155367125,0.0001266035054868553,1.0,0.4993855655193329,0.005031457155367125,0.9416184018596896,0.0,1.0
-0.005031457155367125,0.0001266035054868553,0.0,0.4993855655193329,-0.005031457155367125,0.9368806892140273,-0.0,1.0
-0.002525253867194266,0.0001266035054868553,0.0,0.4993855655193329,-0.002525253867194266,0.93451482763049,-0.0,1.0
-0.02172609417792648,0.0001266035054868553,0.0,0.4993855655193329,-0.02172609417792648,0.9142114704747212,-0.0,1.0
0.026770241064604683,0.0001266035054868553,1.0,0.4993855655193329,0.026770241064604683,0.9386851319233562,0.0,1.0
0.033398280401848,0.0001266035054868553,1.0,0.4993855655193329,0.033398280401848,0.9700356011683782,0.0,1.0
-0.009780029053639616,0.0001266035054868553,0.0,0.4993855655193329,-0.009780029053639616,0.9605486248058867,-0.0,1.0
0.0036787288574622323,0.0001266035054868553,1.0,0.4993855655193329,0.0036787288574622323,0.9640822227509557,0.0,1.0
-0.014796817441439014,0.0001266035054868553,0.0,0.4993855655193329,-0.014796817441439014,0.949816874102373,-0.0,1.0
