fold,sample,predicted_return,actual_return,signal,confidence,directional_prob,correct_direction,profitable
1,59,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,60,8.709621227656802e-05,0.006514681021193791,HOLD,0.0,0.49718365669250486,True,True
1,61,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,62,8.709621227656802e-05,-0.00532703242553767,HOLD,0.0,0.49718365669250486,False,True
1,63,8.709621227656802e-05,-0.005355561744433857,HOLD,0.0,0.49718365669250486,False,True
1,64,8.709621227656802e-05,0.02939659060134492,HOLD,0.0,0.49718365669250486,True,True
1,65,8.709621227656802e-05,0.0034702174790073315,HOLD,0.0,0.49718365669250486,True,True
1,66,8.709621227656802e-05,0.009195467093100262,HOLD,0.0,0.49718365669250486,True,True
1,67,8.709621227656802e-05,-0.004012616447291784,HOLD,0.0,0.49718365669250486,False,True
1,68,8.709621227656802e-05,0.001148105751831885,HOLD,0.0,0.49718365669250486,True,True
1,69,8.709621227656802e-05,0.0028645106954598987,HOLD,0.0,0.49718365669250486,True,True
1,70,8.709621227656802e-05,-0.004012616447291784,HOLD,0.0,0.49718365669250486,False,True
1,71,8.709621227656802e-05,-0.01679738306650158,HOLD,0.0,0.49718365669250486,False,True
1,72,8.709621227656802e-05,0.01276860063879992,HOLD,0.0,0.49718365669250486,True,True
1,73,8.709621227656802e-05,-0.0011540682181068185,HOLD,0.0,0.49718365669250486,False,True
1,74,8.709621227656802e-05,0.009195467093100262,HOLD,0.0,0.49718365669250486,True,True
1,75,8.709621227656802e-05,0.003996579684485635,HOLD,0.0,0.49718365669250486,True,True
1,76,8.709621227656802e-05,-0.0011402509787319381,HOLD,0.0,0.49718365669250486,False,True
1,77,8.709621227656802e-05,0.016407723109520322,HOLD,0.0,0.49718365669250486,True,True
1,78,8.709621227656802e-05,0.011160830137528333,HOLD,0.0,0.49718365669250486,True,True
1,79,8.709621227656802e-05,0.015418807667183732,HOLD,0.0,0.49718365669250486,True,True
1,80,8.709621227656802e-05,0.02322545660862163,HOLD,0.0,0.49718365669250486,True,True
1,81,8.709621227656802e-05,0.0037303533799066813,HOLD,0.0,0.49718365669250486,True,True
1,82,8.709621227656802e-05,0.01373502839015206,HOLD,0.0,0.49718365669250486,True,True
1,83,8.709621227656802e-05,0.015100521249735266,HOLD,0.0,0.49718365669250486,True,True
1,84,8.709621227656802e-05,-0.019306626294009366,HOLD,0.0,0.49718365669250486,False,True
1,85,8.709621227656802e-05,0.007871990270379658,HOLD,0.0,0.49718365669250486,True,True
1,86,8.709621227656802e-05,0.02986833771246733,HOLD,0.0,0.49718365669250486,True,True
1,87,8.709621227656802e-05,-0.007128339756643953,HOLD,0.0,0.49718365669250486,False,True
1,88,8.709621227656802e-05,-0.01130536193219367,HOLD,0.0,0.49718365669250486,False,True
1,89,8.709621227656802e-05,0.02601523914123538,HOLD,0.0,0.49718365669250486,True,True
1,90,8.709621227656802e-05,-0.013178092380554673,HOLD,0.0,0.49718365669250486,False,True
1,91,8.709621227656802e-05,-0.016980083810196778,HOLD,0.0,0.49718365669250486,False,True
1,92,8.709621227656802e-05,-0.013058425309030675,HOLD,0.0,0.49718365669250486,False,True
1,93,8.709621227656802e-05,0.011500388120316174,HOLD,0.0,0.49718365669250486,True,True
1,94,8.709621227656802e-05,0.007250161225059504,HOLD,0.0,0.49718365669250486,True,True
1,95,8.709621227656802e-05,0.011287959773851775,HOLD,0.0,0.49718365669250486,True,True
1,96,8.709621227656802e-05,-0.009226103373292993,HOLD,0.0,0.49718365669250486,False,True
1,97,8.709621227656802e-05,-0.011393183829442766,HOLD,0.0,0.49718365669250486,False,True
1,98,8.709621227656802e-05,0.005712817406687165,HOLD,0.0,0.49718365669250486,True,True
1,99,8.709621227656802e-05,0.01694520648589659,HOLD,0.0,0.49718365669250486,True,True
1,100,8.709621227656802e-05,0.0035578182383089185,HOLD,0.0,0.49718365669250486,True,True
1,101,8.709621227656802e-05,0.0020273701825019863,HOLD,0.0,0.49718365669250486,True,True
1,102,8.709621227656802e-05,0.04359283573602957,HOLD,0.0,0.49718365669250486,True,True
1,103,8.709621227656802e-05,0.004835599364528154,HOLD,0.0,0.49718365669250486,True,True
1,104,8.709621227656802e-05,0.015793580258141038,HOLD,0.0,0.49718365669250486,True,True
1,105,8.709621227656802e-05,-0.0014255169912211763,HOLD,0.0,0.49718365669250486,False,True
1,106,8.709621227656802e-05,-0.021144468674910044,HOLD,0.0,0.49718365669250486,False,True
1,107,8.709621227656802e-05,0.024467519442322505,HOLD,0.0,0.49718365669250486,True,True
1,108,8.709621227656802e-05,0.007083854888405128,HOLD,0.0,0.49718365669250486,True,True
1,109,8.709621227656802e-05,-0.029610568287265604,HOLD,0.0,0.49718365669250486,False,True
1,110,8.709621227656802e-05,-0.005346306780591448,HOLD,0.0,0.49718365669250486,False,True
1,111,8.709621227656802e-05,0.020738626065577748,HOLD,0.0,0.49718365669250486,True,True
1,112,8.709621227656802e-05,0.0052368603376828915,HOLD,0.0,0.49718365669250486,True,True
1,113,8.709621227656802e-05,0.014144507386164573,HOLD,0.0,0.49718365669250486,True,True
1,114,8.709621227656802e-05,-0.014144507386164573,HOLD,0.0,0.49718365669250486,False,True
1,115,8.709621227656802e-05,0.014144507386164573,HOLD,0.0,0.49718365669250486,True,True
1,116,8.709621227656802e-05,-0.02272825107755594,HOLD,0.0,0.49718365669250486,False,True
1,117,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,118,8.709621227656802e-05,-0.007209836566749672,HOLD,0.0,0.49718365669250486,False,True
1,119,8.709621227656802e-05,-0.022933427627151115,HOLD,0.0,0.49718365669250486,False,True
1,120,8.709621227656802e-05,0.010800301350769814,HOLD,0.0,0.49718365669250486,True,True
1,121,8.709621227656802e-05,0.005356720868391118,HOLD,0.0,0.49718365669250486,True,True
1,122,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,123,8.709621227656802e-05,0.001940806043462029,HOLD,0.0,0.49718365669250486,True,True
1,124,8.709621227656802e-05,0.02062917962266919,HOLD,0.0,0.49718365669250486,True,True
1,125,8.709621227656802e-05,-0.0052368603376828915,HOLD,0.0,0.49718365669250486,False,True
1,126,8.709621227656802e-05,0.0019074874643951745,HOLD,0.0,0.49718365669250486,True,True
1,127,8.709621227656802e-05,-0.013912433561218407,HOLD,0.0,0.49718365669250486,False,True
1,128,8.709621227656802e-05,0.006740516613843006,HOLD,0.0,0.49718365669250486,True,True
1,129,8.709621227656802e-05,-0.010127889802006074,HOLD,0.0,0.49718365669250486,False,True
1,130,8.709621227656802e-05,-0.0038853861409164914,HOLD,0.0,0.49718365669250486,False,True
1,131,8.709621227656802e-05,0.0019445800974544625,HOLD,0.0,0.49718365669250486,True,True
1,132,8.709621227656802e-05,0.03155137433072763,HOLD,0.0,0.49718365669250486,True,True
1,133,8.709621227656802e-05,-0.003771810223652139,HOLD,0.0,0.49718365669250486,False,True
1,134,8.709621227656802e-05,0.0018876834298175993,HOLD,0.0,0.49718365669250486,True,True
1,135,8.709621227656802e-05,-0.0033057881344995543,HOLD,0.0,0.49718365669250486,False,True
1,136,8.709621227656802e-05,-0.0018939399600710338,HOLD,0.0,0.49718365669250486,False,True
1,137,8.709621227656802e-05,0.0018939399600710338,HOLD,0.0,0.49718365669250486,True,True
1,138,8.709621227656802e-05,0.010353033649902255,HOLD,0.0,0.49718365669250486,True,True
1,139,8.709621227656802e-05,0.023595820596682415,HOLD,0.0,0.49718365669250486,True,True
1,140,8.709621227656802e-05,-0.0018306641268241997,HOLD,0.0,0.49718365669250486,False,True
1,141,8.709621227656802e-05,-0.005051675496117625,HOLD,0.0,0.49718365669250486,False,True
1,142,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,143,8.709621227656802e-05,0.0018399269220075176,HOLD,0.0,0.49718365669250486,True,True
1,144,8.709621227656802e-05,0.00641321483471291,HOLD,0.0,0.49718365669250486,True,True
1,145,8.709621227656802e-05,0.016753844446821375,HOLD,0.0,0.49718365669250486,True,True
1,146,8.709621227656802e-05,-0.00811546383725048,HOLD,0.0,0.49718365669250486,False,True
1,147,8.709621227656802e-05,-0.037357352958582446,HOLD,0.0,0.49718365669250486,False,True
1,148,8.709621227656802e-05,0.005155858620870646,HOLD,0.0,0.49718365669250486,True,True
1,149,8.709621227656802e-05,-0.018877389261772404,HOLD,0.0,0.49718365669250486,False,True
1,150,8.709621227656802e-05,0.013721530640901758,HOLD,0.0,0.49718365669250486,True,True
1,151,8.709621227656802e-05,-0.02618573802575508,HOLD,0.0,0.49718365669250486,False,True
1,152,8.709621227656802e-05,-0.014088161112184583,HOLD,0.0,0.49718365669250486,False,True
1,153,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,154,8.709621227656802e-05,0.01070569835598878,HOLD,0.0,0.49718365669250486,True,True
1,155,8.709621227656802e-05,0.008674753193673723,HOLD,0.0,0.49718365669250486,True,True
1,156,8.709621227656802e-05,-0.0014405764796232567,HOLD,0.0,0.49718365669250486,False,True
1,157,8.709621227656802e-05,-0.017939875070039246,HOLD,0.0,0.49718365669250486,False,True
1,158,8.709621227656802e-05,0.0073117557041944,HOLD,0.0,0.49718365669250486,True,True
1,159,8.709621227656802e-05,-0.03257938681499484,HOLD,0.0,0.49718365669250486,False,True
1,160,8.709621227656802e-05,-0.0015064024942565979,HOLD,0.0,0.49718365669250486,False,True
1,161,8.709621227656802e-05,0.015952481861878365,HOLD,0.0,0.49718365669250486,True,True
1,162,8.709621227656802e-05,-0.00894193737566118,HOLD,0.0,0.49718365669250486,False,True
1,163,8.709621227656802e-05,0.001994018606864323,HOLD,0.0,0.49718365669250486,True,True
1,164,8.709621227656802e-05,0.005463137501217741,HOLD,0.0,0.49718365669250486,True,True
1,165,8.709621227656802e-05,0.003461066495791254,HOLD,0.0,0.49718365669250486,True,True
1,166,8.709621227656802e-05,0.01809782826262296,HOLD,0.0,0.49718365669250486,True,True
1,167,8.709621227656802e-05,0.008687313322382817,HOLD,0.0,0.49718365669250486,True,True
1,168,8.709621227656802e-05,0.0014405764796232567,HOLD,0.0,0.49718365669250486,True,True
1,169,8.709621227656802e-05,-0.010127889802006074,HOLD,0.0,0.49718365669250486,False,True
1,170,8.709621227656802e-05,-0.0200741134908351,HOLD,0.0,0.49718365669250486,False,True
1,171,8.709621227656802e-05,0.001976285228212138,HOLD,0.0,0.49718365669250486,True,True
1,172,8.709621227656802e-05,0.0054147314181771655,HOLD,0.0,0.49718365669250486,True,True
1,173,8.709621227656802e-05,0.012683096844445796,HOLD,0.0,0.49718365669250486,True,True
1,174,8.709621227656802e-05,-0.007297526911853147,HOLD,0.0,0.49718365669250486,False,True
1,175,8.709621227656802e-05,0.005356720868391118,HOLD,0.0,0.49718365669250486,True,True
1,176,8.709621227656802e-05,0.019240612792843503,HOLD,0.0,0.49718365669250486,True,True
1,177,8.709621227656802e-05,-0.0019074874643951745,HOLD,0.0,0.49718365669250486,False,True
1,178,8.709621227656802e-05,0.0038113433464617152,HOLD,0.0,0.49718365669250486,True,True
1,179,8.709621227656802e-05,0.016973533379705863,HOLD,0.0,0.49718365669250486,True,True
1,180,8.709621227656802e-05,-0.005155858620870646,HOLD,0.0,0.49718365669250486,False,True
1,181,8.709621227656802e-05,0.005155858620870646,HOLD,0.0,0.49718365669250486,True,True
1,182,8.709621227656802e-05,-0.016973533379705863,HOLD,0.0,0.49718365669250486,False,True
1,183,8.709621227656802e-05,-0.010516349309065198,HOLD,0.0,0.49718365669250486,False,True
1,184,8.709621227656802e-05,0.019039128171048247,HOLD,0.0,0.49718365669250486,True,True
1,185,8.709621227656802e-05,-0.02289084212890291,HOLD,0.0,0.49718365669250486,False,True
1,186,8.709621227656802e-05,0.014368063266919862,HOLD,0.0,0.49718365669250486,True,True
1,187,8.709621227656802e-05,-0.0019038558820665408,HOLD,0.0,0.49718365669250486,False,True
1,188,8.709621227656802e-05,-0.007171916947375401,HOLD,0.0,0.49718365669250486,False,True
1,189,8.709621227656802e-05,-0.0014405764796232567,HOLD,0.0,0.49718365669250486,False,True
1,190,8.709621227656802e-05,0.0,HOLD,0.0,0.49718365669250486,False,True
1,191,8.709621227656802e-05,0.017151444741230648,HOLD,0.0,0.49718365669250486,True,True
1,192,8.709621227656802e-05,-0.00663509543216545,HOLD,0.0,0.49718365669250486,False,True
1,0,0.0001506345996555562,-0.014021899590318743,HOLD,0.0,0.4920037090778351,False,True
1,1,0.0001506345996555562,-0.004503063254154949,HOLD,0.0,0.4920037090778351,False,True
1,2,0.0001506345996555562,0.007067167223092419,HOLD,0.0,0.4920037090778351,True,True
1,3,0.0001506345996555562,0.02027952895052909,HOLD,0.0,0.4920037090778351,True,True
1,4,0.0001506345996555562,0.01556209432747524,HOLD,0.0,0.4920037090778351,True,True
1,5,0.0001506345996555562,-0.0024737180208784793,HOLD,0.0,0.4920037090778351,False,True
1,6,0.0001506345996555562,0.0024737180208784793,HOLD,0.0,0.4920037090778351,True,True
1,7,0.0001506345996555562,-0.0030931048477413903,HOLD,0.0,0.4920037090778351,False,True
1,8,0.0001506345996555562,-0.01121507082013995,HOLD,0.0,0.4920037090778351,False,True
1,9,0.0001506345996555562,-0.0037664827954766444,HOLD,0.0,0.4920037090778351,False,True
1,10,0.0001506345996555562,-0.0075757938084577425,HOLD,0.0,0.4920037090778351,False,True
1,11,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,12,0.0001506345996555562,0.013220211428134565,HOLD,0.0,0.4920037090778351,True,True
1,13,0.0001506345996555562,0.016744577273801742,HOLD,0.0,0.4920037090778351,True,True
1,14,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,15,0.0001506345996555562,-0.005550430530648853,HOLD,0.0,0.4920037090778351,False,True
1,16,0.0001506345996555562,0.02985296314968089,HOLD,0.0,0.4920037090778351,True,True
1,17,0.0001506345996555562,-0.007833724905763617,HOLD,0.0,0.4920037090778351,False,True
1,18,0.0001506345996555562,-0.01646880771326842,HOLD,0.0,0.4920037090778351,False,True
1,19,0.0001506345996555562,0.00245700369305224,HOLD,0.0,0.4920037090778351,True,True
1,20,0.0001506345996555562,0.034371788745160003,HOLD,0.0,0.4920037090778351,True,True
1,21,0.0001506345996555562,-0.004158010148663571,HOLD,0.0,0.4920037090778351,False,True
1,22,0.0001506345996555562,-0.0023837913552764434,HOLD,0.0,0.4920037090778351,False,True
1,23,0.0001506345996555562,0.0035735594908650192,HOLD,0.0,0.4920037090778351,True,True
1,24,0.0001506345996555562,-0.007758916871058119,HOLD,0.0,0.4920037090778351,False,True
1,25,0.0001506345996555562,-0.006612587966595029,HOLD,0.0,0.4920037090778351,False,True
1,26,0.0001506345996555562,0.010201108563926642,HOLD,0.0,0.4920037090778351,True,True
1,27,0.0001506345996555562,0.005952398527295344,HOLD,0.0,0.4920037090778351,True,True
1,28,0.0001506345996555562,-0.0011876485956561211,HOLD,0.0,0.4920037090778351,False,True
1,29,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,30,0.0001506345996555562,0.006514681021193791,HOLD,0.0,0.4920037090778351,True,True
1,31,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,32,0.0001506345996555562,-0.00532703242553767,HOLD,0.0,0.4920037090778351,False,True
1,33,0.0001506345996555562,-0.005355561744433857,HOLD,0.0,0.4920037090778351,False,True
1,34,0.0001506345996555562,0.02939659060134492,HOLD,0.0,0.4920037090778351,True,True
1,35,0.0001506345996555562,0.0034702174790073315,HOLD,0.0,0.4920037090778351,True,True
1,36,0.0001506345996555562,0.009195467093100262,HOLD,0.0,0.4920037090778351,True,True
1,37,0.0001506345996555562,-0.004012616447291784,HOLD,0.0,0.4920037090778351,False,True
1,38,0.0001506345996555562,0.001148105751831885,HOLD,0.0,0.4920037090778351,True,True
1,39,0.0001506345996555562,0.0028645106954598987,HOLD,0.0,0.4920037090778351,True,True
1,40,0.0001506345996555562,-0.004012616447291784,HOLD,0.0,0.4920037090778351,False,True
1,41,0.0001506345996555562,-0.01679738306650158,HOLD,0.0,0.4920037090778351,False,True
1,42,0.0001506345996555562,0.01276860063879992,HOLD,0.0,0.4920037090778351,True,True
1,43,0.0001506345996555562,-0.0011540682181068185,HOLD,0.0,0.4920037090778351,False,True
1,44,0.0001506345996555562,0.009195467093100262,HOLD,0.0,0.4920037090778351,True,True
1,45,0.0001506345996555562,0.003996579684485635,HOLD,0.0,0.4920037090778351,True,True
1,46,0.0001506345996555562,-0.0011402509787319381,HOLD,0.0,0.4920037090778351,False,True
1,47,0.0001506345996555562,0.016407723109520322,HOLD,0.0,0.4920037090778351,True,True
1,48,0.0001506345996555562,0.011160830137528333,HOLD,0.0,0.4920037090778351,True,True
1,49,0.0001506345996555562,0.015418807667183732,HOLD,0.0,0.4920037090778351,True,True
1,50,0.0001506345996555562,0.02322545660862163,HOLD,0.0,0.4920037090778351,True,True
1,51,0.0001506345996555562,0.0037303533799066813,HOLD,0.0,0.4920037090778351,True,True
1,52,0.0001506345996555562,0.01373502839015206,HOLD,0.0,0.4920037090778351,True,True
1,53,0.0001506345996555562,0.015100521249735266,HOLD,0.0,0.4920037090778351,True,True
1,54,0.0001506345996555562,-0.019306626294009366,HOLD,0.0,0.4920037090778351,False,True
1,55,0.0001506345996555562,0.007871990270379658,HOLD,0.0,0.4920037090778351,True,True
1,56,0.0001506345996555562,0.02986833771246733,HOLD,0.0,0.4920037090778351,True,True
1,57,0.0001506345996555562,-0.007128339756643953,HOLD,0.0,0.4920037090778351,False,True
1,58,0.0001506345996555562,-0.01130536193219367,HOLD,0.0,0.4920037090778351,False,True
1,59,0.0001506345996555562,0.02601523914123538,HOLD,0.0,0.4920037090778351,True,True
1,60,0.0001506345996555562,-0.013178092380554673,HOLD,0.0,0.4920037090778351,False,True
1,61,0.0001506345996555562,-0.016980083810196778,HOLD,0.0,0.4920037090778351,False,True
1,62,0.0001506345996555562,-0.013058425309030675,HOLD,0.0,0.4920037090778351,False,True
1,63,0.0001506345996555562,0.011500388120316174,HOLD,0.0,0.4920037090778351,True,True
1,64,0.0001506345996555562,0.007250161225059504,HOLD,0.0,0.4920037090778351,True,True
1,65,0.0001506345996555562,0.011287959773851775,HOLD,0.0,0.4920037090778351,True,True
1,66,0.0001506345996555562,-0.009226103373292993,HOLD,0.0,0.4920037090778351,False,True
1,67,0.0001506345996555562,-0.011393183829442766,HOLD,0.0,0.4920037090778351,False,True
1,68,0.0001506345996555562,0.005712817406687165,HOLD,0.0,0.4920037090778351,True,True
1,69,0.0001506345996555562,0.01694520648589659,HOLD,0.0,0.4920037090778351,True,True
1,70,0.0001506345996555562,0.0035578182383089185,HOLD,0.0,0.4920037090778351,True,True
1,71,0.0001506345996555562,0.0020273701825019863,HOLD,0.0,0.4920037090778351,True,True
1,72,0.0001506345996555562,0.04359283573602957,HOLD,0.0,0.4920037090778351,True,True
1,73,0.0001506345996555562,0.004835599364528154,HOLD,0.0,0.4920037090778351,True,True
1,74,0.0001506345996555562,0.015793580258141038,HOLD,0.0,0.4920037090778351,True,True
1,75,0.0001506345996555562,-0.0014255169912211763,HOLD,0.0,0.4920037090778351,False,True
1,76,0.0001506345996555562,-0.021144468674910044,HOLD,0.0,0.4920037090778351,False,True
1,77,0.0001506345996555562,0.024467519442322505,HOLD,0.0,0.4920037090778351,True,True
1,78,0.0001506345996555562,0.007083854888405128,HOLD,0.0,0.4920037090778351,True,True
1,79,0.0001506345996555562,-0.029610568287265604,HOLD,0.0,0.4920037090778351,False,True
1,80,0.0001506345996555562,-0.005346306780591448,HOLD,0.0,0.4920037090778351,False,True
1,81,0.0001506345996555562,0.020738626065577748,HOLD,0.0,0.4920037090778351,True,True
1,82,0.0001506345996555562,0.0052368603376828915,HOLD,0.0,0.4920037090778351,True,True
1,83,0.0001506345996555562,0.014144507386164573,HOLD,0.0,0.4920037090778351,True,True
1,84,0.0001506345996555562,-0.014144507386164573,HOLD,0.0,0.4920037090778351,False,True
1,85,0.0001506345996555562,0.014144507386164573,HOLD,0.0,0.4920037090778351,True,True
1,86,0.0001506345996555562,-0.02272825107755594,HOLD,0.0,0.4920037090778351,False,True
1,87,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,88,0.0001506345996555562,-0.007209836566749672,HOLD,0.0,0.4920037090778351,False,True
1,89,0.0001506345996555562,-0.022933427627151115,HOLD,0.0,0.4920037090778351,False,True
1,90,0.0001506345996555562,0.010800301350769814,HOLD,0.0,0.4920037090778351,True,True
1,91,0.0001506345996555562,0.005356720868391118,HOLD,0.0,0.4920037090778351,True,True
1,92,0.0001506345996555562,0.0,HOLD,0.0,0.4920037090778351,False,True
1,93,0.0001506345996555562,0.001940806043462029,HOLD,0.0,0.4920037090778351,True,True
1,94,0.0001506345996555562,0.02062917962266919,HOLD,0.0,0.4920037090778351,True,True
1,95,0.0001506345996555562,-0.0052368603376828915,HOLD,0.0,0.4920037090778351,False,True
1,96,0.0001506345996555562,0.0019074874643951745,HOLD,0.0,0.4920037090778351,True,True
1,97,0.0001506345996555562,-0.013912433561218407,HOLD,0.0,0.4920037090778351,False,True
1,98,0.0001506345996555562,0.006740516613843006,HOLD,0.0,0.4920037090778351,True,True
1,99,0.0001506345996555562,-0.010127889802006074,HOLD,0.0,0.4920037090778351,False,True
1,100,0.0001506345996555562,-0.0038853861409164914,HOLD,0.0,0.4920037090778351,False,True
1,101,0.0001506345996555562,0.0019445800974544625,HOLD,0.0,0.4920037090778351,True,True
1,102,0.0001506345996555562,0.03155137433072763,HOLD,0.0,0.4920037090778351,True,True
1,103,0.0001506345996555562,-0.003771810223652139,HOLD,0.0,0.4920037090778351,False,True
1,104,0.0001506345996555562,0.0018876834298175993,HOLD,0.0,0.4920037090778351,True,True
1,105,0.0001506345996555562,-0.0033057881344995543,HOLD,0.0,0.4920037090778351,False,True
1,106,0.0001506345996555562,-0.0018939399600710338,HOLD,0.0,0.4920037090778351,False,True
1,107,0.0001506345996555562,0.0018939399600710338,HOLD,0.0,0.4920037090778351,True,True
1,108,0.0001506345996555562,0.010353033649902255,HOLD,0.0,0.4920037090778351,True,True
