fold,rmse,mae,mape,smape
1,0.013196892931793429,0.010204622742701215,100.0553659808887,197.36325974547032
2,0.01568930408940229,0.010991950923691965,98.51393532610517,180.89711540727308
3,0.015531769548399934,0.011191067897960389,100.85093000638754,173.70999083756172
