fold,rmse,mae,mape,smape
1,0.011322035150480194,0.008628243361621385,99.23285786818522,194.38938503054524
2,0.01651922790525649,0.011136063051279257,99.7481138919226,195.7685486823297
3,0.012432165759238493,0.008911544658346867,100.96661502750894,180.5652946179069
